Merchant ID,Merchant Name,Legal Entity Name,Store ids,Store Name,Offer ID,Offer Name,Offer Details,Offer Amount,Commission Rate,Vat Inc/Vat Ex,Voucher Type/Offer Type,Merchant Type,Start Date,End Date,Billable Date,Fulfillment Types,Business Address,Email Address
25dce074-04d1-40d8-b0e4-4d3b9ad528f1,Aburi Madison Galeries,Aburi Modern Japanese Cuisine Inc.,d7521fc6-5be8-464c-a8c9-8c598e86d7c7,Aburi Madison Galeries,"ABURI1500, ABURI2500","ABURI1500, ABURI2500","Free Spicy Tuna Taco (priced at Php420) for minimum spend of Php1,500
Free Classic Volcano (priced at Php695) for minimum spend of Php2,500                                                                                
Cannot be used in conjunction with other discounts (e.g. senior/PWD)
Applicable for first timers only (one-time use)
Promo runs for 6 months ",,10%,VAT Inc.,,secondary,11/29/2023,5/29/2024,4/29/2024,"MAPS, Pepsi",,
ab547c63-1696-4dbc-b9a6-5ee3ba8a0e0e,STONS,Stons Food Corner( Jerwin Mark Sunglao),e1a25de5-3ee6-4206-8849-c8bacd8105c5,STONS,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
34dcc65c-de54-444b-aaa1-3b5cc3e1b791,HOB House of Bulalugaw and Bustek Promenade,House of Bulalugaw( Alvin Simpauco Bernales),6894bf0e-976f-4fd9-9a6a-bdc8ba482c22,HOB House of Bulalugaw and Bustek Promenade,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
34dcc65c-de54-444b-aaa1-3b5cc3e1b791,HOB House of Bulalugaw and Bustek Katipunan,House of Bulalugaw( Alvin Simpauco Bernales),1d2a06af-c782-4961-add5-abcab094379e,HOB House of Bulalugaw and Bustek Katipunan,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
35b004bf-a184-4b15-ad66-a139a6c1b601,Narchos,Narchos Food Stall (Ed Joseph Sayawan Rosales),"32167409-e8bb-494a-97ea-0ed1a147913c,5bbef7d3-1c45-4e9a-89bc-5c1519214dec",Narchos,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
7f6edfd7-1db3-4ac0-a80e-9c3a828c8be7,Kale Cafe + Restaurant,NCMKALE BISTRO ( Noelle Cortina Magcale),"46bce711-6f6a-44c7-a37a-968b57ffe615,7b92ad7b-b848-4455-95af-faf903eead0d",Kale Cafe + Restaurant,"KALE15OFF, KALE20OFF","KALE15OFF, KALE20OFF","15% off on Total Bill, No Minimum Spend ",,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS, Pepsi",,
3a800e97-48a8-4adc-a34e-76735012aff1,Sumu Cafe,Sumu Cafe ( Jerome Joseph Tapia Ma Guerrero),327a67a5-d269-4927-9e6c-1349c151507d,Sumu Cafe,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
746fd319-7b7f-41f8-b655-dc044e0ddb57,Friuli Trattoria,La Bella Cucina Italia Inc.,c1999c27-e23a-4346-8aeb-982c9969f3d3,Friuli Trattoria,FRIULI200,FRIULI200,Php200 off with a minimum spend of Php1500   redemption limit: 2x monthly,Php200 off,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS, Pepsi",,
33e74573-d008-4f57-a142-ecf49929678d,Misfeats Cafe & Bakeshop,Celine Fabian Tamayo (Misfeats Cafe),9c7eb009-3ac7-43d3-a214-21646661ace7,Misfeats Cafe & Bakeshop,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
d0ae62b9-318e-4b90-82a7-cb4cbb5770bd,The Barbarians Cheesesteak,Elvin Mark Albor ( Pat & Flow's Food Services),5c3650da-5a96-4326-86a3-5fb6fbb5c9bb,The Barbarians Cheesesteak,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
e8fb795b-93a6-459f-8726-df417a6b8335,The Barracks,Cusi Food General Trading Company,a3bdcf95-1736-4307-b663-41188f7a9a24,The Barracks,UNLISTEAK,UNLISTEAK,"20% Off Unli Steak with original price of P740/pax. Available from Fri-Sun, all day",,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS, Pepsi",,
b5f6ac21-d058-43ee-adea-f055f018d551,Ling Chan,Ling Chan Chinese Restaurant Corporation,2e1df1a8-1542-482b-a148-6db35f5a9a98,Ling Chan,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
6626c3d6-e135-4ba7-808e-7d40564e7e8b,Flaming Wings BF Paranaque,Leilani Villamor Salvano ( Flaming Wings),ac558d18-8984-4a2e-b168-fc99b18deae4,Flaming Wings BF Paranaque,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
b6f63374-c99d-4cac-b247-9731335a186d,The Melting Spot,The Melting Spot,397cd41f-1455-4716-9e64-9f1379d7de49,The Melting Spot,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings,YSRABELLE VENTURES INC.,"a0251bb1-72eb-41cd-a14f-b287b135e4b1,813de8d9-e086-4ee1-ac82-118c451675db,533268b5-f0f8-4c65-a10f-ab4ba3090738,fdb8bf7e-2919-479d-a813-76f0b5c64a2c",King of Wings,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
8fc6a6b9-424e-4933-99bf-04c5b3338f2b,Kenny Rogers Roasters General Trias,Royal Embassy Foods Corporation,c206a35d-17d4-4f0d-a5bd-fa5b5241bed5,Kenny Rogers Roasters General Trias,,,,,,,"DELIVERY-3PL, PICK-UP, DELIVERY-INHOUSE",primary,,,,"DELIVERY-3PL, PICK-UP, DELIVERY-INHOUSE",,
fb8d704e-bace-4400-9db8-f711f96297b7,Omameshi,Okane Inc.,7ebae15d-e292-421f-913a-75afec2088dd,Omameshi,OMAMESHI10,OMAMESHI10,"10% off minimum Php 2,000.00 and maximum Php 5,000.00",,10%,VAT Inc.,,secondary,11/29/2023,,4/29/2024,"MAPS, Pepsi",,
d8912a42-3ff5-4734-ba84-e348a7cded9d,Nolita Joe's,RESTAURANTE DE POBLACION INC.,f6af9f43-4be4-4594-b885-ff85fa9d440f,Nolita Joe's,NOLITAJOES10,NOLITAJOES10,"10% off, minimum spend 1,000",,10%,VAT Inc.,Coupled,secondary,11/29/2023,,11/29/2023,"LeadGen, Pepsi, MAPS",,
c1e47600-3ea5-4cf3-8dad-59f6f2ce4dba,Crabaholic,PMA Food Corp.,88a84d29-1557-4c8d-86e7-5cf09803c49f,Crabaholic,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
8e1b5b13-14de-4382-b76f-21c1bd9bf252,Salta!,"Tee, Jarina Gem Ang ( Saltai Rotisserie Chicken Bar)",b0d9fcee-af86-4259-a280-679a63fdbf45,Salta!,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
a7ce346c-a0fa-440c-89ca-6d0bfd18c187,Episode Kitchen + Bar,EPISODE RESTO BARS INC.,e37f2b98-3bf3-4672-bdae-53cf797ab1d0,Episode Kitchen + Bar,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
22af2352-c0a8-40a6-9676-263bc7367987,Bite N Go Food Hub,"Espanto, Rochelle Villafuerte ( Bite N' Go Food Hub)",2bf17518-0fc5-461e-a93e-d7a6511811d5,Bite N Go Food Hub,,,,,,,MAPS,secondary,,,,MAPS,,
9f8d0113-5719-4994-bb9d-03fea73f8644,Banh Mi Kitchen Mayfair Tower,JAVO'S FOOD STATION,6e3026a4-4224-4f64-82b8-c7a72830c162,Banh Mi Kitchen Mayfair Tower,"BMKN199 , PEPSILECHON","BMKN199 , PEPSILECHON","1.BOGO: Buy One The Classic Full for P199 and Get One Fish Fillet Full the same price. 
Discounted SRP – P199 + P199 = P398       2. ""Premium Creations Lechon Bánh Mì with Pepsi Lime for P329
(Spicy Lechon Bánh Mì and Lechon Baka Bánh Mì)""",199 and 329,10%,Vat Inc,,secondary,,,,"3PL, QR ORDERING, MAPS",,
9f8d0113-5719-4994-bb9d-03fea73f8644,Banh Mi Kitchen SM Ecoland,AOMA FOOD CORPORATION,a51abc18-8c0e-40aa-a0d4-41d153b1e7dd,Banh Mi Kitchen SM Ecoland,"BMKN199 , PEPSILECHON","BMKN199 , PEPSILECHON","1.BOGO: Buy One The Classic Full for P199 and Get One Fish Fillet Full the same price. 
Discounted SRP – P199 + P199 = P398       2. ""Premium Creations Lechon Bánh Mì with Pepsi Lime for P329
(Spicy Lechon Bánh Mì and Lechon Baka Bánh Mì)""",199 and 329,10%,Vat Inc,,secondary,,,,"3PL, QR ORDERING, MAPS",,
0d694cba-5ae7-4eaf-b7b1-a92cbd0bb07d,717 Deli,717 Deli Food Company,e9f2d489-cf81-41a0-8c0b-5d800fad024d,717 Deli,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
7a6de1f6-1de1-4113-a66c-94f2789a5dc3,Victorino's,Naimas Ylocos Food Corp.,11953981-fa64-45d3-b233-355fd1da9a23,Victorino's,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
082ce1f3-9e2c-44e2-9975-ba30ad61ecc4,Sushi Fix Manila,"Purificacion, Juan Martin Ignacio (Sushi Fix Food Hub)",f2c7104c-acff-44cc-bc21-2e44cd59a5ed,Sushi Fix Manila,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
95f5c2fa-b4ad-4376-a1a6-46a5f04df4db,Cafe Meemaa,Oui-Meemaa Cafe OPC,036a2d64-11af-4ad3-a013-06c2299f360e,Cafe Meemaa,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
ccd23471-9d9b-41da-84d0-2a732c35bfe6,Sourdough Cafe + Lounge Makati,First Premium Lifestyle Cafe Corp.,ecda87ae-e850-4034-a972-de55a5c17622,Sourdough Cafe + Lounge Makati,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
e084a742-31ea-486e-9508-72c94abc18b9,Tako Teiki Smash Burger,"Dela Cruz, Allan Andaya",b5b09920-a4c6-4b8f-b74a-6b0d3a40c065,Tako Teiki Smash Burger,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
79f0ff3f-0a28-46bc-9c22-266c4110a258,Pim's Roasters,Pims Roasters Company,543c3ab4-3da1-4c81-8a25-03de4a75b78c,Pim's Roasters,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
417417e3-605e-4df3-9c19-86c802604a20,Dusadee Thai,Carmen Posadas Tongson (Dusadee Thai Restaurant ),92171b61-1123-427c-a31f-60d5e4c49cd6,Dusadee Thai,,,,,,,"PEPSI, MAPS",primary,,,,"PEPSI, MAPS",,
36c1a4c6-9329-436b-a7ec-426d49d848e8,Nommu Basho,"GUYO, ANNA MARIE DIZON (Yogu Bar and Restaurant)",a275e7b1-07a3-4943-ac71-97b150641e0d,Nommu Basho,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
e54b6de6-ab27-4b20-9cc6-56d814fb5bd6,Wok Alley,Foodgen Fast-Food Chain,"793195cb-a630-4952-9195-ebae013a55b4,77d304b0-8f2d-4d05-bcea-e4e5a69f30eb",Wok Alley,"WOK50OFF
WOKFREEADDON","WOK50OFF
WOKFREEADDON","Offer 1: 50% off Wok-Famous Fried Rice
Choice of SG Fried Rice Classic, SG Fried Rice Grilled Chicken, SG Fried Rice Shrimps, SG Fried Rice Grilled Chicken and SG Fried Rice Chashu.
Discount limited to one (1) box only per user.
Applicable for first time user only.

Offer 2: Free Add-On for Every Box
Get 1 FREE add-on worth for every box purchase. No min. spend.        
Add-Ons: Nitamago, Fried Egg, Chashu, Luncheon Meat Cubes, Chicken Hotdog, Crispy Fish Fillet
Applicable when user purchase a minimum of 1 box fried rice or noodles only.
Applicable for first time user only.",,8%,VAT Inc.,Coupled,secondary,,,2/26/2024,"LEADGEN, PEPSI, MAPS",,
b880306e-8b64-4790-a1e4-b05cb57100b8,Mimi & Bros,32nd Street Prime Diner Inc.,84171540-501d-4cd1-bcb1-6ea24e291434,Mimi & Bros ,MIMI250OFF,MIMI250OFF,"promo only available on weekdays from 2-5PM 
Php 250 off with minimum spend of Php 1,000",,10%,VAT Inc.,Coupled,secondary,11/29/2023,,11/29/2023,"LEADGEN, PEPSI, MAPS",,
088f3c0d-1fc8-4c0b-a14b-8c5ea05de1d0,Overflowing Cups,Overflowing Cups Coffee and Tea Products Trading,df96ec26-26e2-46d4-afef-798e90a37283,Overflowing Cups,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
86df19d6-41ed-4385-9a37-f73d25987b12,Tin & Kyle Silog Silogan,"Ricamara, Ma. Christina (Tin and Kyle Silog Silogan)","fe5deb67-8078-4ad6-acab-dbd6e54adf4e,cb395215-9eea-46ff-bcbc-ff0c64399f99,0bb59d3c-58a5-465d-a370-9f84077c4a6d",Tin & Kyle Silog Silogan,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
e0fc1e11-d084-4e9d-a9d3-d596e0fb447c,The Black Olive,The Black Olive Restaurateur Inc.,b8be6302-47f3-465e-9089-5f2233ef39cc,The Black Olive,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
37aa8d04-5e11-41bc-95d3-e7fea7ef1f85,Monstera Cafe,Mehrprish Inc,2170ab34-da72-48ae-9976-8ced5c294175,Monstera Cafe,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
fedc9365-9be3-479b-8471-4ae9b1e80bd7,Pomodoro Pizza,POMODORO JV RESTAURANTS CORP,"f004dc61-a573-4276-81bb-58c2ad6a994c,71034bcf-d990-468b-a297-99d6512be459",Pomodoro Pizza,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
f166ae45-64f2-4228-854b-d6edbfe0cfbf,Chef Laudico OK Café,"Laudico, Rolando Perez	(Chef Laudico Culinary Services)",9a7c7a3c-1ad4-47f0-a1e2-56b28cbfb081,Chef Laudico OK Café,"OKCAFESETA, OKCAFESETB","OKCAFESETA, OKCAFESETB","Promo Set A: USE CODE: OKCAFESETA 
• Good for 5-6 pax
• Includes: Roast Angus Beef with Mashed & Veg (P1560), Penne Malungay Pesto & Roasted Tomatoes (P1300), Honey Roasted Chicken (P1014), choice of Chocolate or Strawberry Tin Cake (P600)
• Original Price: 4,474
• Promo Price: 3,500
• Save: 974

Promo Set B: USE CODE: OKCAFESETB
• Good for 5-6 pax
• Includes: Bellychon (P1350), Penne Bolognese (P1430), Creamy Lengua Estofado (P1521), Adlai Saffron Paella (P1044), choice of Chocolate or Strawberry Tin Cake (P600)
• Original Price: 5945
• Promo Price: 4,500
• Save: 1445",,7%,VAT Inc.,Coupled,secondary,11/29/2023,09/05/2024,11/29/2023,"LEADGEN, PEPSI, MAPS",,
830dbc95-1344-4f35-9b12-f382918c6d78,The Ugly Mug Cafe,Uglymug Cafe,cb065e6b-9489-4c9d-b51d-9782a59a88fd,The Ugly Mug Cafe,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
b81b8482-b257-4723-86b9-1305a98a6e19,Eggstop Jr.,EGGSTOP JUNIOR POBLACION FOOD AND BEVERAGE KIOSK,889c7fc9-25fd-4b40-bb59-c524344c1530,Eggstop Jr.,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
4243fd6e-7669-4189-ba00-afa57c83c4b8,Flossom Kitchen + Cafe,Flossom Kitchen Co. Ltd.,8467f4bc-7f29-4848-b71b-5e208d54fc4c,Flossom Kitchen + Cafe,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
80782a74-e46d-4aee-8fac-4a50fa9f694d,Kanteena,Mamita's Kanteena Co Inc.,c07b174e-241e-476a-a68e-12bff291dba0,Kanteena,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
5243940c-25f9-4f24-a695-f7f3ae4ab918,Gracia's Food From Heaven,Alen V Dragon Corporation,a8d63a17-17d9-45a6-8f3a-7d0ed30cd8fc,Gracia's Food From Heaven,,,,,,,MAPS,secondary,,,,MAPS,,
1ec321a8-65ad-4e43-8dd4-03f7b0fa5151,Oista,Oista Food Stall,5db201d9-599d-4363-82f7-759191d6ebda,Oista,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
6b97c29d-d48a-4186-b8a5-5c416be2ada1,Chinitoboy Barbecue Grill Joint,Chinitoboy Barbecue Grill Joint,902f5215-919d-43da-8f34-fe818c15a339,Chinitoboy Barbecue Grill Joint,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
35d807ca-7612-4bcc-9299-825dbcca2d87,2nd Street Oysters,Terabite Food Corporation,"f1a54310-e181-42d9-8773-194d75bd50d6,ab2f47ac-6202-45e6-8dd5-b6575229820f,85cf48e3-9673-4bd1-b090-16f00b6684a5,2bc12b1e-23ca-4f19-a9a0-5d53ab80e5f3",2nd Street Oysters,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
3bc2c2b6-26a2-4b4e-aa89-341713eb4812,Hashi Donburi,"MANCIO, RIZALDY ABAD(Hashi Donburi Japanese Cuisine)",6a407ce4-e29f-4708-87e0-35bbbcea884b,Hashi Donburi,HASHI20,HASHI20,Php 500 off for a minimum spend of Php 2500 all day from Tuesdays to Thursdays only. Can be redeemed once a month per customer.,,5%,VAT Inc.,Coupled,secondary,11/29/2023,5/29/2024,5/29/2024,"LEADGEN, PEPSI, MAPS",,
645d351e-83bc-4788-b1f9-a2ab33b4f8f4,Doughmain,Doughmain Dessert Shop,"48f545db-d231-4dcb-81b7-a18bc01b266b,fbf51565-d2c3-481d-a33e-11ebe01ff3cc",Doughmain,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
89b51518-6690-4c59-b513-6dc718112971,ONE WORLD DELI,PYC FOODS CORPORATION,"4916a3ec-7a8b-452a-9716-dedb53df759f,31c37bce-3bb4-4a70-9f56-ae04a800f240,54a341ff-cb3e-4c95-9d26-220f191f9bce",ONE WORLD DELI,,,,,,,MAPS,secondary,,,,MAPS,,
82021bbe-0efe-4be1-b322-8e28b7bd8882,Medley Modern Mediterranean,"Doriana Foods, Inc.","4e8da809-317b-41b4-acd0-4437781fb981,c4e61c67-1d10-48a8-a17e-bcfe878c5591",Medley Modern Mediterranean,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
a0f4492b-de0e-4eda-b50c-715e89eeeebd,Momo Egg Drop,Sumuji Food and Beverage Incorporated,"000748bb-245f-4939-9e2f-f4dbd053f998,39d4afbb-6efa-45b6-9a94-9a27d159ba58",Momo Egg Drop,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
b2318858-5e5e-4895-bd21-1b42786c2001,House of Chops Clark Freeport Zone,DC RAANAN CORP.,f3e74688-c8df-4fb2-b98c-8e5c3e0fe318,House of Chops Clark Freeport Zone,CHOPS20,CHOPS20,"20% off for a minimum spend of Php 2000 and maximum discount of Php 2000 from Monday to Thursday, 11AM-9PM. Available in Clark branch only.",,10%,VAT Inc.,Coupled,secondary,11/29/2023,9/29/2024,5/29/2024,"LEADGEN, PEPSI, MAPS",,
82bc01a2-71f9-4942-81d1-aa480b83cf0e,Edible Box Co.,Edible Box Co Food Services,311dc76e-de4c-438f-b2ce-2acd08dec809,Edible Box Co.,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
95fb7648-294b-4558-a278-e366e2a4519e,Dear John Cafe,Engel Eileen Estrada De Guzman,028ed892-ffd0-484e-9c09-63ba6b9680cd,Dear John Cafe,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
065c50e9-d819-4ad4-a8d0-6e4f979a0d9c,Tolit's Peri-Peri,Jomari Dela Cruz Siongco (Tolit's Peri-Peri Mobile Restaurant ),f80ce9f1-abe6-4436-9d02-f3df254dc231,Tolit's Peri-Peri,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
23fa7453-3bef-43f5-9c54-28639784b388,Makaan / Kebabery / Paella & Co,CDR RESTAURANT,2c6647a3-f421-463f-9ab7-f52280b32e45,Makaan / Kebabery / Paella & Co,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
1c97a612-42ea-4f03-8b80-4727b22ab604,Bad Dog ( SM North Edsa ),BAD DOG INC,943c33a5-b858-4c00-ab5a-d89e221baebb,Bad Dog ( SM North Edsa ),,,,,,,MAPS,secondary,,,,MAPS,,
e07bb2a3-030c-405b-8189-11f0598ce3a0,Kuya Tonyo's Wings to Sawa,"DOROPAN, ANTHONY ABILLAR(Kuya Tonyos Restaurant)	",823b12d5-94d8-4394-adaa-8f11a07ac703,Kuya Tonyo's Wings to Sawa,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
0c486ba7-917d-48ff-87fa-cce336959603,Redwood Hawker Center,"Moral, Ryan Christopher Malapira (Redwoodhawkercenter Restaurant	)",4683d95f-564b-4911-9a59-ec7bc78dc145,Redwood Hawker Center,,,,,,,"LEADGEN, PEPSI, MAPS",secondary,,,,"LEADGEN, PEPSI, MAPS",,
4689906a-3f03-4f20-9d89-ab11f6b9cf84,Lo Cocino Pizzeria Cafe,WEDGESTONE INC.,d8eda3ab-b51b-4e36-ba71-231d49f52967,Lo Cocino Pizzeria Cafe,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi Cherry Antipolo,KOOMI PHILIPPINES SM CHERRY ANTIPOLO INC,066c66ba-2d30-4b8b-95d8-528fa6cb3930,Koomi Cherry Antipolo,,,,,,,MAPS,secondary,,,,MAPS,,
a4c0b86c-15e6-4928-bde7-46d7559d38c9,Family Bean Cafe,A&I Marketing OPC,81ba1b1f-8104-4afa-b0f0-6b95226b56f2,Family Bean Cafe,VIET78SAFBC,VIET78SAFBC,2 Iced Vietnamese Style Coffee (16oz) for P180,180,7%,VAT Inc.,Coupled,secondary,3/27/2024,,3/27/2024,"LEADGEN, PEPSI, MAPS",,
b9ce62bd-f09e-42af-b5ff-0e0a6f9d925e,Centre Place Cafe,LITTLE MELBOURNE CAFÉ INC.,86f84bf4-e829-4844-bcad-3cf834501390,Centre Place Cafe,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
b09a0bb4-68bb-4ba0-b5d4-83077b164dd3,Crustasia SM City Bataan,SUMNER 9697 FOOD VENTURES INC.,7c6df577-ea19-4f44-8735-c7aba3658592,Crustasia SM City Bataan,,,,,,,MAPS,secondary,,,,MAPS,,
9f8d0113-5719-4994-bb9d-03fea73f8644,Banh Mi Kitchen PITX,Mondo Oro New Business Ventures Inc.,da5b58a6-ece3-4325-9d36-ba2a4b6327c0,Banh Mi Kitchen PITX,"BMKN199 , PEPSILECHON","BMKN199 , PEPSILECHON","1.BOGO: Buy One The Classic Full for P199 and Get One Fish Fillet Full the same price. 
Discounted SRP – P199 + P199 = P398       2. ""Premium Creations Lechon Bánh Mì with Pepsi Lime for P329
(Spicy Lechon Bánh Mì and Lechon Baka Bánh Mì)""",199 and 329,10%,VAT Inc.,,secondary,,,,"3PL, QR ORDERING, MAPS",,
b9e09d7a-b7ff-4f25-b4a1-9b37b915a81f,LAUAN Restaurant,Lauan Food Corporation,a22f42f3-9e3e-4c91-9590-bcf48a4c3f17,LAUAN Restaurant,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
cb5a8518-2794-4ead-99e2-09139c26bdd8,Papa Diddi's Handcrafted Ice Cream,C. Valley Creamery Corp.,"d64d69eb-13ba-4763-a11a-432b133583d0,9365d21d-1c6b-414d-808c-ee207213018a",Papa Diddi's Handcrafted Ice Cream,,,,,,,"PEPSI, MAPS",secondary,,,,"PEPSI, MAPS",,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi SM Tarlac,KOOMI PHILIPPINES SM TARLAC INC.,8dc807b4-6692-4cb4-8488-be8f468dbc98,Koomi SM Tarlac,,,,,,,MAPS,secondary,,,,MAPS,,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi SM Trece Martires,KOOMI PHILIPPINES SM TRECE MARTIRES INC,6ffdbf73-a4fc-4f90-9cb5-00dfa55dafe8,Koomi SM Trece Martires,,,,,,,MAPS,secondary,,,,MAPS,,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi Robinsons Tuguegarao,JPRIME REALTY AND FOOD INCORPORATED,7116051c-8551-45f7-a4ef-a49a2dec10e3,Koomi Robinsons Tuguegarao,,,,,,,MAPS,secondary,,,,MAPS,,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi Ayala Malls 30th,BELLE FORTUNE FOOD AND BEVERAGE CORP.,f4da9f81-8c7c-4bd8-8b1e-063e7ce8998a,Koomi Ayala Malls 30th,,,,,,,MAPS,secondary,,,,MAPS,,
9b8efbcb-5f91-4d3c-a68f-dc6b0638f41b,Kettle Shangri-la Plaza,Meat Plus Specialists Philippines Inc.,f5e308c2-2d9f-4973-baf0-d1645f1b373f,Kettle Shangri-la Plaza,,,,,,,"MAPS",secondary,,,,"MAPS",,
3a8a608c-f462-4442-a8d4-5af4c16d0e92,Rob's Newport,ROB'S RIBS OYSTERS & BOURBON SHACK INC.,12f933fe-e231-4330-b677-5c7ed3740d87,Rob's Newport,,,,,,,"MAPS",secondary,,,,"MAPS",,
4fc24e12-c715-4e92-a99b-565c44ed0227,Cooper's Coffee Haus,Coopers Coffee Haus and Resto Bars Corp.,"012a8831-66f5-4b1d-b61a-7cbf3936ccb9,a154d09f-e8fc-46d7-a1ba-6fd58dcc7aee,d8ad5aac-5f78-4c7d-8f3b-549acfa934f3,51913001-975f-48f8-809e-fd357ef95ca4",Cooper's Coffee Haus,,,,,,,"MAPS",secondary,,,,"MAPS",,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi KCC Zamboanga,SEBASTIAN FAMILY INC,849a45a2-2d26-4f4a-a89f-ec5f414bb4f4,Koomi KCC Zamboanga,,,,,,,MAPS,secondary,,,,MAPS,,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi Legaspi Village,Triple Purple Venture INC.,2eb05392-72f6-485a-aeaa-4885f0e1c60e,Koomi Legaspi Village,,,,,,,MAPS,secondary,,,,MAPS,,
75935515-239e-494d-9511-eabfed266696,Steak and Wine Unlimited,Steak and Wine Grill and Restauratnt,"310ee662-2378-40ac-a988-d27dc83ad8e8,2d3d49b2-0520-4115-85f9-058c36213164,9f049838-f289-4906-8303-59fb1b9d5041,9a5d8cfe-3cbc-4b1c-940f-98ecc1f92e38,388b83f4-6414-4780-8d0e-3669fee5643d",Steak and Wine Unlimited,,,,,,,"MAPS",secondary,,,,"MAPS",,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi SM Dagupan,KOOMI PHILIPPINES INC,6c849f00-346b-428f-8fa6-26e8863a20d9,Koomi SM Dagupan,,,,,,,MAPS,secondary,,,,MAPS,,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi SM Tuguegarao,JPRIME REALTY AND FOOD INCORPORATED,df8af33c-46ca-4076-ad33-cb11fdef8940,Koomi SM Tuguegarao,,,,,,,MAPS,secondary,,,,MAPS,,
58ff50dc-02ef-47db-ad04-4a3e7e3bbb38,Koomi Robinsons Malolos,VV CORE INC,7645009b-644c-406c-8301-f2c65c8aeac5,Koomi Robinsons Malolos,,,,,,,MAPS,secondary,,,,MAPS,,
